,authority,portrait,year,obj,denomination,material,region,deity,url,fname,years_bins,code
3737,Constantius II,Constantius II,340.0,Coin,Solidus,Gold,Bithynia,Constantinopolis,http://numismatics.org/collectionimages/19501999/1956/1956.184.6.obv.width175.jpg,../img/Constantius II_Constantius II_1590973623.3138034.jpg,301-350,3
3738,Constantine I,Constantius II,326.0,Coin,AE3,Bronze,Thrace,,http://numismatics.org/collectionimages/19001949/1944/1944.100.9136.obv.width175.jpg,../img/Constantine I_Constantius II_1590964505.891849.jpg,301-350,3
3739,Constantius II,Constantius II,346.0,Coin,AE3,Bronze,Egypt,,http://numismatics.org/collectionimages/19001949/1944/1944.100.22951.obv.width175.jpg,../img/Constantius II_Constantius II_1590964991.6097615.jpg,301-350,3
3740,Constantius II,Constantius II,355.0,Coin,AE3,Bronze,Thrace,,http://numismatics.org/collectionimages/19001949/1944/1944.100.23694.obv.width175.jpg,../img/Constantius II_Constantius II_1590966109.6804385.jpg,351+,3
3741,Constantius II,Constantius II,355.0,Coin,AE3,Bronze,Thrace,,http://numismatics.org/collectionimages/19001949/1944/1944.100.23732.obv.width175.jpg,../img/Constantius II_Constantius II_1590966120.7812746.jpg,351+,3
3742,Constantine I,Constantius II,325.0,Coin,AE3,Bronze,Syria,,http://numismatics.org/collectionimages/19001949/1944/1944.100.8994.obv.width175.jpg,../img/Constantine I_Constantius II_1590964462.9118226.jpg,301-350,3
3743,Constantine I,Constantius II,346.0,Coin,AE3,Bronze,Gallia,,http://numismatics.org/collectionimages/19001949/1944/1944.100.13269.obv.width175.jpg,../img/Constantine I_Constantius II_1590965661.560604.jpg,301-350,3
3744,Constantine I,Constantius II,335.0,Coin,AE3,Bronze,Syria,,http://numismatics.org/collectionimages/19501999/1974/1974.140.27.obv.width175.jpg,../img/Constantine I_Constantius II_1590967679.6799202.jpg,301-350,3
3745,Constantius II,Constantius II,351.0,Coin,Large AE2,Bronze,Mysia,,http://numismatics.org/collectionimages/19001949/1944/1944.100.21745.obv.width175.jpg,../img/Constantius II_Constantius II_1590965870.2873456.jpg,351+,3
3746,Constantius II,Constantius II,351.0,Coin,Large AE2,Bronze,Mysia,,http://numismatics.org/collectionimages/19001949/1944/1944.100.21808.obv.width175.jpg,../img/Constantius II_Constantius II_1590965886.3712397.jpg,351+,3
3747,Constantius II,Constantius II,351.0,Coin,Reduced AE2,Bronze,Egypt,,http://numismatics.org/collectionimages/19001949/1944/1944.100.23326.obv.width175.jpg,../img/Constantius II_Constantius II_1590965089.1756544.jpg,351+,3
3748,Constantius II,Constantius II,355.0,Coin,AE3,Bronze,Syria,,http://numismatics.org/collectionimages/19001949/1944/1944.100.22628.obv.width175.jpg,../img/Constantius II_Constantius II_1590964901.3201654.jpg,351+,3
3749,Constantius II,Constantius II,350.0,Coin,Reduced AE2,Bronze,Macedonia,,http://numismatics.org/collectionimages/19001949/1944/1944.100.21278.obv.width175.jpg,../img/Constantius II_Constantius II_1590964100.126948.jpg,301-350,3
3750,Constantius II,Constantius II,351.0,Coin,AE3,Bronze,Thrace,,http://numismatics.org/collectionimages/19001949/1944/1944.100.23670.obv.width175.jpg,../img/Constantius II_Constantius II_1590966103.4915423.jpg,351+,3
3751,Constantius II,Constantius II,337.0,Coin,AE3,Bronze,Macedonia,,http://numismatics.org/collectionimages/19001949/1944/1944.100.21224.obv.width175.jpg,../img/Constantius II_Constantius II_1590964086.1221852.jpg,301-350,3
3752,Constantine I,Constantius II,325.0,Coin,AE3,Bronze,Gallia,,http://numismatics.org/collectionimages/19501999/1984/1984.146.1520.obv.width175.jpg,../img/Constantine I_Constantius II_1590968590.458065.jpg,301-350,3
3753,Constantius II,Constantius II,355.0,Coin,AE3,Bronze,Mysia,,http://numismatics.org/collectionimages/19001949/1944/1944.100.21949.obv.width175.jpg,../img/Constantius II_Constantius II_1590965932.563843.jpg,351+,3
3754,Constantine I,Constantius II,335.0,Coin,AE3,Bronze,Macedonia,,http://numismatics.org/collectionimages/19001949/1944/1944.100.13069.obv.width175.jpg,../img/Constantine I_Constantius II_1590965604.5208855.jpg,301-350,3
3755,Constantius II,Constantius II,350.0,Coin,Solidus,Gold,Macedonia,Constantinopolis,http://numismatics.org/collectionimages/19501999/1967/1967.153.64.obv.width175.jpg,../img/Constantius II_Constantius II_1590969484.929794.jpg,301-350,3
3756,Constantius II,Constantius II,337.0,Coin,AE3,Bronze,Mysia,,http://numismatics.org/collectionimages/19001949/1944/1944.100.21577.obv.width175.jpg,../img/Constantius II_Constantius II_1590964177.737435.jpg,301-350,3
3757,Constantius II,Constantius II,348.0,Coin,Small AE2,Bronze,Syria,,http://numismatics.org/collectionimages/19001949/1944/1944.100.22329.obv.width175.jpg,../img/Constantius II_Constantius II_1590965989.4370246.jpg,301-350,3
3758,Constantius II,Constantius II,350.0,Coin,Large AE2,Bronze,Syria,,http://numismatics.org/collectionimages/19501999/1984/1984.146.573.obv.width175.jpg,../img/Constantius II_Constantius II_1590968703.9424808.jpg,301-350,3
3759,Constantius II,Constantius II,355.0,Coin,AE3,Bronze,Syria,,http://numismatics.org/collectionimages/19001949/1944/1944.100.22674.obv.width175.jpg,../img/Constantius II_Constantius II_1590964912.7469046.jpg,351+,3
3760,Constantius II,Constantius II,351.0,Coin,Large AE2,Bronze,Mysia,,http://numismatics.org/collectionimages/19001949/1944/1944.100.21741.obv.width175.jpg,../img/Constantius II_Constantius II_1590965869.349011.jpg,351+,3
3761,Constantius II,Constantius II,352.0,Coin,Reduced AE2,Bronze,Italy,,http://numismatics.org/collectionimages/19001949/1944/1944.100.20848.obv.width175.jpg,../img/Constantius II_Constantius II_1590963988.122501.jpg,351+,3
3762,Constantius II,Constantius II,355.0,Coin,AE3,Bronze,Bithynia,,http://numismatics.org/collectionimages/19001949/1944/1944.100.21508.obv.width175.jpg,../img/Constantius II_Constantius II_1590964159.1151042.jpg,351+,3
3763,Constantius II,Constantius II,351.0,Coin,Reduced AE2,Bronze,Egypt,,http://numismatics.org/collectionimages/19001949/1944/1944.100.23299.obv.width175.jpg,../img/Constantius II_Constantius II_1590965081.186645.jpg,351+,3
3764,Constantius II,Constantius II,351.0,Coin,,Billon or bronze,,,http://numismatics.org/collectionimages/19001949/1922/1922.58.8.obv.width175.jpg,../img/Constantius II_Constantius II_1590970150.5863864.jpg,351+,3
3765,Constantius II,Constantius II,353.0,Coin,AE3,Bronze,Gallia,,http://numismatics.org/collectionimages/00001899/0000/0000.999.8969.obv.width175.jpg,../img/Constantius II_Constantius II_1590967593.2036295.jpg,351+,3
3766,Constantine II,Constantius II,337.0,Coin,AE3,Bronze,Italy,,http://numismatics.org/collectionimages/19001949/1944/1944.100.20771.obv.width175.jpg,../img/Constantine II_Constantius II_1590965851.7643828.jpg,301-350,3
3767,Constantine I,Constantius II,333.0,Coin,AE3,Bronze,Egypt,,http://numismatics.org/collectionimages/19001949/1944/1944.100.11716.obv.width175.jpg,../img/Constantine I_Constantius II_1590966906.9154165.jpg,301-350,3
3768,Constantius II,Constantius II,346.0,Coin,AE3,Bronze,Egypt,,http://numismatics.org/collectionimages/19001949/1944/1944.100.22947.obv.width175.jpg,../img/Constantius II_Constantius II_1590964990.2931526.jpg,301-350,3
3769,Constantius II,Constantius II,348.0,Coin,Small AE2,Bronze,Mysia,,http://numismatics.org/collectionimages/19501999/1984/1984.146.830.obv.width175.jpg,../img/Constantius II_Constantius II_1590968780.718186.jpg,301-350,3
3770,Constantius II,Constantius II,355.0,Coin,AE3,Bronze,Syria,,http://numismatics.org/collectionimages/19001949/1944/1944.100.22714.obv.width175.jpg,../img/Constantius II_Constantius II_1590964924.4113245.jpg,351+,3
3771,Constantius II,Constantius II,350.0,Coin,Reduced AE2,Bronze,Syria,,http://numismatics.org/collectionimages/19001949/1944/1944.100.22494.obv.width175.jpg,../img/Constantius II_Constantius II_1590966033.3115988.jpg,301-350,3
3772,Magnentius,Constantius II,346.0,Coin,Small AE2,Bronze,Italy,,http://numismatics.org/collectionimages/19501999/1970/1970.165.92.obv.width175.jpg,../img/Magnentius_Constantius II_1590972522.1296434.jpg,301-350,3
3773,Constantius II,Constantius II,351.0,Coin,AE3,Bronze,Bithynia,,http://numismatics.org/collectionimages/19001949/1944/1944.100.21486.obv.width175.jpg,../img/Constantius II_Constantius II_1590964153.5256534.jpg,351+,3
3774,Constantius II,Constantius II,337.0,Coin,AE3,Bronze,Syria,,http://numismatics.org/collectionimages/19001949/1944/1944.100.22083.obv.width175.jpg,../img/Constantius II_Constantius II_1590965967.5362465.jpg,301-350,3
3775,Constantius II,Constantius II,351.0,Coin,Reduced AE2,Bronze,Bithynia,,http://numismatics.org/collectionimages/19001949/1944/1944.100.21453.obv.width175.jpg,../img/Constantius II_Constantius II_1590964145.0126872.jpg,351+,3
3776,Constantine I,Constantius II,330.0,Coin,AE3,Bronze,Thrace,,http://numismatics.org/collectionimages/19001949/1944/1944.100.9215.obv.width175.jpg,../img/Constantine I_Constantius II_1590964534.3496969.jpg,301-350,3
3777,Constantius II,Constantius II,351.0,Coin,Reduced AE2,Bronze,Egypt,,http://numismatics.org/collectionimages/19001949/1922/1922.38.114.obv.width175.jpg,../img/Constantius II_Constantius II_1590970116.0113811.jpg,351+,3
3778,Constantius II,Constantius II,355.0,Coin,AE3,Bronze,Egypt,,http://numismatics.org/collectionimages/19001949/1944/1944.100.23445.obv.width175.jpg,../img/Constantius II_Constantius II_1590965119.273649.jpg,351+,3
3779,Constantine I,Constantius II,327.0,Coin,AE3,Bronze,Mysia,,http://numismatics.org/collectionimages/19001949/1944/1944.100.8948.obv.width175.jpg,../img/Constantine I_Constantius II_1590964445.544312.jpg,301-350,3
3780,Constantius II,Constantius II,351.0,Coin,AE3,Bronze,Bithynia,,http://numismatics.org/collectionimages/19001949/1944/1944.100.21487.obv.width175.jpg,../img/Constantius II_Constantius II_1590964153.7629962.jpg,351+,3
3781,Constantine I,Constantius II,330.0,Coin,AE3,Bronze,Macedonia,,http://numismatics.org/collectionimages/19001949/1944/1944.100.13035.obv.width175.jpg,../img/Constantine I_Constantius II_1590965594.9773424.jpg,301-350,3
3782,Constantius II,Constantius II,351.0,Coin,Large AE2,Bronze,Thrace,,http://numismatics.org/collectionimages/19001949/1944/1944.100.23561.obv.width175.jpg,../img/Constantius II_Constantius II_1590966075.0394778.jpg,351+,3
3783,Constantius II,Constantius II,355.0,Coin,AE3,Bronze,Italy,,http://numismatics.org/collectionimages/19001949/1944/1944.100.20995.obv.width175.jpg,../img/Constantius II_Constantius II_1590964026.0991366.jpg,351+,3
3784,Constantine I,Constantius II,336.0,Coin,AE3,Bronze,Macedonia,,http://numismatics.org/collectionimages/19001949/1944/1944.100.13088.obv.width175.jpg,../img/Constantine I_Constantius II_1590965609.8581133.jpg,301-350,3
3785,Constantius II,Constantius II,355.0,Coin,AE3,Bronze,Mysia,,http://numismatics.org/collectionimages/19001949/1944/1944.100.21964.obv.width175.jpg,../img/Constantius II_Constantius II_1590965935.7611582.jpg,351+,3
3786,Constantine I,Constantius II,346.0,Coin,AE3,Bronze,Thrace,,http://numismatics.org/collectionimages/19001949/1944/1944.100.9895.obv.width175.jpg,../img/Constantine I_Constantius II_1590963325.341581.jpg,301-350,3
3787,Constantius II,Constantius II,351.0,Coin,Large AE2,Bronze,Egypt,,http://numismatics.org/collectionimages/19001949/1944/1944.100.23235.obv.width175.jpg,../img/Constantius II_Constantius II_1590965065.3957078.jpg,351+,3
3788,Constantius II,Constantius II,352.0,Coin,Reduced AE2,Bronze,Italy,,http://numismatics.org/collectionimages/19001949/1944/1944.100.20884.obv.width175.jpg,../img/Constantius II_Constantius II_1590963997.3514788.jpg,351+,3
3789,Constantine I,Constantius II,333.0,Coin,AE3,Bronze,Egypt,,http://numismatics.org/collectionimages/20002049/2004/2004.14.204.obv.width175.jpg,../img/Constantine I_Constantius II_1590970843.6280248.jpg,301-350,3
3790,Constantius II,Constantius II,348.0,Coin,Large AE2,Bronze,Thrace,,http://numismatics.org/collectionimages/19001949/1944/1944.100.23542.obv.width175.jpg,../img/Constantius II_Constantius II_1590966070.0018728.jpg,301-350,3
3791,Constantius II,Constantius II,346.0,Coin,AE3,Bronze,Egypt,,http://numismatics.org/collectionimages/19001949/1944/1944.100.22958.obv.width175.jpg,../img/Constantius II_Constantius II_1590964993.250061.jpg,301-350,3
3792,Constantius II,Constantius II,351.0,Coin,Large AE2,Bronze,Egypt,,http://numismatics.org/collectionimages/19001949/1944/1944.100.23237.obv.width175.jpg,../img/Constantius II_Constantius II_1590965065.8650632.jpg,351+,3
3793,Constantine I,Constantius II,332.0,Coin,AE3,Bronze,Mysia,,http://numismatics.org/collectionimages/19501999/1978/1978.64.530.obv.width175.jpg,../img/Constantine I_Constantius II_1590970103.6695993.jpg,301-350,3
3794,Constantius II,Constantius II,337.0,Coin,AE3,Bronze,Bithynia,,http://numismatics.org/collectionimages/19001949/1923/1923.150.53.obv.width175.jpg,../img/Constantius II_Constantius II_1590968959.4054174.jpg,301-350,3
3795,Constantius II,Constantius II,351.0,Coin,Reduced AE2,Bronze,Thrace,,http://numismatics.org/collectionimages/19001949/1944/1944.100.21146.obv.width175.jpg,../img/Constantius II_Constantius II_1590964064.3761034.jpg,351+,3
3796,Constantius II,Constantius II,351.0,Coin,AE3,Bronze,Mysia,,http://numismatics.org/collectionimages/19001949/1944/1944.100.21907.obv.width175.jpg,../img/Constantius II_Constantius II_1590965922.238404.jpg,351+,3
3797,Constantius II,Constantius II,351.0,Coin,Large AE2,Bronze,Mysia,,http://numismatics.org/collectionimages/19001949/1944/1944.100.21780.obv.width175.jpg,../img/Constantius II_Constantius II_1590965879.3325195.jpg,351+,3
3798,Constantius II,Constantius II,337.0,Coin,AE3,Bronze,Macedonia,,http://numismatics.org/collectionimages/19001949/1944/1944.100.21222.obv.width175.jpg,../img/Constantius II_Constantius II_1590964085.5610974.jpg,301-350,3
3799,Constantine I,Constantius II,333.0,Coin,AE3,Bronze,Egypt,,http://numismatics.org/collectionimages/19501999/1954/1954.123.10.obv.width175.jpg,../img/Constantine I_Constantius II_1590969290.6325998.jpg,301-350,3
3800,Constantius II,Constantius II,351.0,Coin,AE3,Bronze,Egypt,,http://numismatics.org/collectionimages/19001949/1944/1944.100.23419.obv.width175.jpg,../img/Constantius II_Constantius II_1590965112.6674988.jpg,351+,3
3801,Constantius II,Constantius II,351.0,Coin,Reduced AE2,Bronze,Thrace,,http://numismatics.org/collectionimages/19001949/1922/1922.38.116.obv.width175.jpg,../img/Constantius II_Constantius II_1590970116.487286.jpg,351+,3
3802,Constantius II,Constantius II,348.0,Coin,Large AE2,Bronze,Thrace,,http://numismatics.org/collectionimages/19001949/1944/1944.100.23510.obv.width175.jpg,../img/Constantius II_Constantius II_1590965134.6661718.jpg,301-350,3
3803,Constantius II,Constantius II,355.0,Coin,AE3,Bronze,Italy,,http://numismatics.org/collectionimages/19001949/1944/1944.100.20973.obv.width175.jpg,../img/Constantius II_Constantius II_1590964020.7444925.jpg,351+,3
3804,Constantine I,Constantius II,335.0,Coin,AE3,Bronze,Pannonia,,http://numismatics.org/collectionimages/19001949/1922/1922.38.28.obv.width175.jpg,../img/Constantine I_Constantius II_1590970126.3628738.jpg,301-350,3
3805,Constantius II,Constantius II,351.0,Coin,Reduced AE2,Bronze,Egypt,,http://numismatics.org/collectionimages/19001949/1944/1944.100.23300.obv.width175.jpg,../img/Constantius II_Constantius II_1590965081.4265993.jpg,351+,3
3806,Constantine I,Constantius II,326.0,Coin,AE3,Bronze,Pannonia,,http://numismatics.org/collectionimages/19501999/1984/1984.146.1075.obv.width175.jpg,../img/Constantine I_Constantius II_1590968651.699123.jpg,301-350,3
3807,Constantius II,Constantius II,355.0,Coin,AE3,Bronze,Syria,,http://numismatics.org/collectionimages/19001949/1944/1944.100.22713.obv.width175.jpg,../img/Constantius II_Constantius II_1590964924.1736975.jpg,351+,3
3808,Constantius II,Constantius II,351.0,Coin,Small AE2,Bronze,Mysia,,http://numismatics.org/collectionimages/19001949/1944/1944.100.21824.obv.width175.jpg,../img/Constantius II_Constantius II_1590965892.0999684.jpg,351+,3
3809,Constans,Constantius II,348.0,Coin,Large AE2,Bronze,Gallia,,http://numismatics.org/collectionimages/19501999/1989/1989.11.83.obv.width175.jpg,../img/Constans_Constantius II_1590969970.3254805.jpg,301-350,3
3810,Constantius II,Constantius II,337.0,Coin,AE3,Bronze,Syria,,http://numismatics.org/collectionimages/19001949/1944/1944.100.22092.obv.width175.jpg,../img/Constantius II_Constantius II_1590965970.0787694.jpg,301-350,3
3811,Constantius II,Constantius II,337.0,Coin,AE3,Bronze,Egypt,,http://numismatics.org/collectionimages/19001949/1944/1944.100.22830.obv.width175.jpg,../img/Constantius II_Constantius II_1590964958.9460053.jpg,301-350,3
3812,Constans,Constantius II,347.0,Coin,AE3,Bronze,Pannonia,Victory,http://numismatics.org/collectionimages/19501999/1995/1995.49.51.obv.width175.jpg,../img/Constans_Constantius II_1590974990.85871.jpg,301-350,3
3813,Constantius II,Constantius II,350.0,Coin,Reduced AE2,Bronze,Macedonia,,http://numismatics.org/collectionimages/19001949/1944/1944.100.21276.obv.width175.jpg,../img/Constantius II_Constantius II_1590964099.2876313.jpg,301-350,3
3814,Constantius II,Constantius II,350.0,Coin,Reduced AE2,Bronze,Syria,,http://numismatics.org/collectionimages/19001949/1944/1944.100.22520.obv.width175.jpg,../img/Constantius II_Constantius II_1590966040.1124587.jpg,301-350,3
3815,Constantius II,Constantius II,351.0,Coin,Large AE2,Bronze,Thrace,,http://numismatics.org/collectionimages/19001949/1944/1944.100.23577.obv.width175.jpg,../img/Constantius II_Constantius II_1590966078.8129735.jpg,351+,3
3816,Constantine I,Constantius II,330.0,Coin,AE3,Bronze,Thrace,,http://numismatics.org/collectionimages/19001949/1944/1944.100.9224.obv.width175.jpg,../img/Constantine I_Constantius II_1590964536.4720976.jpg,301-350,3
